LaneID,public_name,GPSC,In_Silico_St,CC,Aroe,Xpt,Ddl,Gdh,Gki,Recp,Spi,goeBURST,cgMLST,HierCC,LIN_barcode,LIN_Lineage,GPSC__colour,CC__Colour,HC__Colour
29102_1#42,GPS_NP_8112,151,6707,6707,7,1,455,8,9,1,6,1154,21426,9541,NA,None,#d33b4d,#018169,#b7ce95
29102_1#74,GPS_NP_8113,9,9735,63,2,21,14,37,36,12,17,1,21460,2,NA,None,#4c71e1,#d575ff,#fa77fa
29102_1#106,GPS_NP_8114,209,8164,8164,54,28,506,5,1,162,6,98,21178,4898,NA,None,#4bcfa7,#e3004d,#6eceff
29102_1#131,GPS_NP_8115,230,14463,14463,5,19,18,11,70,16,6,980,21206,9312,NA,None,#536c31,#911f81,#b69f00
29102_1#155,GPS_NP_8116,10,16740,230,45,19,9,19,2,17,6,4,21230,77,NA,None,#dbb532,#523bbb,#a8d539
28832_1#260,GPS_NP_8117,25,4209,4209,1,88,18,32,97,5,6,18,21086,2616,NA,None,#8d439a,#ef5bda,#e88e00
28832_1#288,GPS_NP_8118,212,6202,6202,13,365,120,13,4,16,6,244,21100,9528,NA,None,#bf276c,#aa008e,#8b9500
28832_1#320,GPS_NP_8119,206,5077,7701,58,130,9,32,62,10,6,176,21115,3541,NA,None,#5667a9,#756df8,#5bde85
28832_1#341,GPS_NP_8120,101,11011,156,7,6,14,8,8,10,10,0,21127,4909,NA,None,#6c94d6,#9030b7,#f07fff
28832_1#364,GPS_NP_8121,807,14564,14564,13,28,6,8,53,4,10,333,21137,5134,NA,None,#e838b2,#006e02,#a4d56b
28832_1#380,GPS_NP_8122,11,5281,5281,8,26,422,10,2,16,6,207,21145,49,NA,None,#5d4dae,#e63a2e,#58b118
29102_1#21,GPS_NP_8123,12,17058,180,7,1,1100,15,2,10,6,44,21289,117,NA,None,#8cc14b,#8ac621,#9bbe00
29102_1#78,GPS_NP_8125,230,14463,14463,5,19,18,11,70,16,6,980,21464,9312,NA,None,#536c31,#911f81,#b69f00
29102_1#110,GPS_NP_8126,91,373,11012,7,88,9,13,4,5,7,87,21183,3199,NA,None,#799537,#02cc88,#ad25ae
29102_1#135,GPS_NP_8127,482,5612,5612,7,3,18,10,4,18,17,612,21210,1443,NA,None,#597f24,#b1af00,#7b2ba1
29102_1#158,GPS_NP_8128,9,7552,63,2,386,14,38,36,12,17,1,21232,2,NA,None,#4c71e1,#d575ff,#fa77fa
28832_1#261,GPS_NP_8129,687,16722,16722,10,103,18,8,4,16,6,1197,21087,9312,NA,None,#b36ab0,#f9ba65,#b69f00
28832_1#289,GPS_NP_8130,196,6025,5902,8,1,168,5,4,3,6,5,21101,885,NA,None,#4d9f2b,#c12cb1,#fcb013
28832_1#321,GPS_NP_8131,91,373,11012,7,88,9,13,4,5,7,87,21116,3199,NA,None,#799537,#02cc88,#ad25ae
28832_1#348,GPS_NP_8132,91,373,11012,7,88,9,13,4,5,7,87,21129,3199,NA,None,#799537,#02cc88,#ad25ae
28832_1#365,GPS_NP_8133,43,4745,4745,93,1,17,17,1,113,6,626,21138,389,NA,None,#31957f,#cacd3e,#a7d55c
29102_1#4,GPS_NP_8134,40,5355,4934,5,1,19,5,6,10,9,195,21423,355,NA,None,#5f955c,#388eff,#91b400
29102_1#25,GPS_NP_8135,497,4856,4856,1,20,14,5,4,1,6,269,21333,5129,NA,None,#dd8b31,#d35200,#ff6149
29102_1#50,GPS_NP_8136,497,4856,4856,1,20,14,5,4,1,6,269,21434,5129,NA,None,#dd8b31,#d35200,#ff6149
29102_1#82,GPS_NP_8137,84,12888,12888,2,1,18,5,41,83,6,265,21469,4,NA,None,#b5b53a,#d9c83a,#ff7bf9
29102_1#114,GPS_NP_8138,230,16732,2754,2,19,18,8,70,1,6,62,21187,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#121,GPS_NP_8140,11,17052,6031,16,3,168,5,2,512,6,105,21195,49,NA,None,#5d4dae,#c60048,#58b118
29102_1#161,GPS_NP_8141,10,16710,230,12,22,14,375,2,10,11,4,21236,77,NA,None,#dbb532,#523bbb,#a8d539
28832_1#265,GPS_NP_8142,101,14802,156,6,6,14,8,8,6,10,0,21089,4909,NA,None,#6c94d6,#9030b7,#f07fff
29102_1#119,GPS_NP_8143,43,3214,3214,10,14,6,17,4,38,6,68,21192,389,NA,None,#31957f,#00b466,#a7d55c
29102_1#128,GPS_NP_8144,25,16733,4209,1,88,190,32,9,5,6,18,21202,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#165,GPS_NP_8145,509,13168,13168,7,20,14,9,4,2,9,267,21240,12,NA,None,#c33b62,#017dd2,#69df5d
29102_1#189,GPS_NP_8146,9,17054,17054,566,21,484,38,36,12,17,1198,21266,2,NA,None,#4c71e1,#32518e,#fa77fa
29102_1#211,GPS_NP_8147,69,4965,3824,7,1,17,13,2,16,15,412,21291,426,NA,None,#aa2200,#da0066,#ed7c02
29102_1#235,GPS_NP_8148,230,14463,14463,5,19,18,11,70,16,6,980,21317,9312,NA,None,#536c31,#911f81,#b69f00
29102_1#259,GPS_NP_8149,25,4209,4209,1,88,18,32,97,5,6,18,21343,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#284,GPS_NP_8150,915,7580,7580,7,20,168,8,15,5,27,1199,21367,21704,NA,None,#724a13,#b07200,#ff9d5b
29102_1#308,GPS_NP_8151,376,3460,3460,2,28,75,34,1,5,42,48,21394,9509,NA,None,#b6b63a,#01bd64,#558800
29102_1#6,GPS_NP_8152,9,2414,63,2,21,14,8,36,12,17,1,21444,2,NA,None,#4c71e1,#d575ff,#fa77fa
29102_1#35,GPS_NP_8153,123,17064,17064,568,411,445,34,19,1,36,1200,21418,1216,NA,None,#9f5e21,#96b2ff,#24b537
29102_1#68,GPS_NP_8154,10,16771,16771,5,19,9,19,2,171,77,1201,21453,77,NA,None,#dbb532,#a63600,#a8d539
29102_1#100,GPS_NP_8155,93,5557,5557,1,231,9,8,146,15,25,1202,21172,2390,NA,None,#43873b,#97caff,#315385
29102_1#306,GPS_NP_8156,224,6022,6022,15,20,17,15,1,16,6,285,21392,558,NA,None,#3fc0d1,#ba0066,#ce77ff
29102_1#129,GPS_NP_8157,382,5833,4542,7,6,121,13,1,6,6,361,21203,62,NA,None,#3f7c31,#fb35a0,#50a100
29102_1#168,GPS_NP_8158,382,5833,4542,7,6,121,13,1,6,6,361,21243,62,NA,None,#3f7c31,#fb35a0,#50a100
29102_1#190,GPS_NP_8159,382,5833,4542,7,6,121,13,1,6,6,361,21203,62,NA,None,#3f7c31,#fb35a0,#50a100
29102_1#212,GPS_NP_8160,909,16750,16725,1,289,17,8,4,16,17,426,21292,21540,NA,None,#99d49b,#a8051b,#00658d
29102_1#233,GPS_NP_8161,230,2754,2754,2,19,18,8,70,16,6,62,21315,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#254,GPS_NP_8162,260,8927,8927,7,20,6,5,282,5,10,153,21338,5128,NA,None,#c6b13d,#f6bd4f,#ff54be
29102_1#273,GPS_NP_8163,492,7637,7637,11,388,31,11,4,4,17,1158,21357,9572,NA,None,#4dcbc1,#006642,#225e35
29102_1#294,GPS_NP_8164,10,1553,230,6,22,14,5,2,17,6,4,21378,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#312,GPS_NP_8165,481,16748,9992,296,19,630,12,2,16,612,422,21399,5299,NA,None,#aa81e6,#668500,#1e4fa3
29102_1#7,GPS_NP_8166,481,16748,9992,296,19,630,12,2,16,612,422,21455,5299,NA,None,#aa81e6,#668500,#1e4fa3
29102_1#200,GPS_NP_8167,481,16748,9992,296,19,630,12,2,16,612,422,21279,5299,NA,None,#aa81e6,#668500,#1e4fa3
29102_1#222,GPS_NP_8168,284,16754,7711,180,28,168,5,9,1,6,113,21303,9461,NA,None,#c44f4b,#a7a900,#9385ff
29102_1#246,GPS_NP_8169,222,8152,8152,13,7,9,9,4,18,17,150,21329,3925,NA,None,#639dd3,#e45c10,#ffb64c
29102_1#267,GPS_NP_8170,222,8152,8152,13,7,9,9,4,18,17,150,21351,3925,NA,None,#639dd3,#e45c10,#ffb64c
29102_1#289,GPS_NP_8171,375,7590,7559,7,112,17,112,302,171,6,114,21372,9505,NA,None,#558aec,#db29a8,#0063cc
29102_1#310,GPS_NP_8172,25,1725,4209,1,88,190,32,97,5,6,18,21397,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#9,GPS_NP_8173,84,12888,12888,2,1,18,5,41,83,6,265,21477,4,NA,None,#b5b53a,#d9c83a,#ff7bf9
29102_1#43,GPS_NP_8174,106,2218,156,7,6,14,13,8,6,25,0,21427,8,NA,None,#9b4fa6,#9030b7,#8435bb
29102_1#75,GPS_NP_8175,84,12888,12888,2,1,18,5,41,83,6,265,21461,4,NA,None,#b5b53a,#d9c83a,#ff7bf9
29102_1#107,GPS_NP_8176,84,12888,12888,2,1,18,5,41,83,6,265,21179,4,NA,None,#b5b53a,#d9c83a,#ff7bf9
29102_1#140,GPS_NP_8177,106,2218,156,7,6,14,13,8,6,25,0,21215,8,NA,None,#9b4fa6,#9030b7,#8435bb
29102_1#185,GPS_NP_8178,147,16745,6040,10,1,14,38,82,16,81,99,21262,3750,NA,None,#3a7f2c,#b7d249,#4746a8
29102_1#204,GPS_NP_8179,104,7633,6030,10,146,5,11,6,47,7,101,21283,6350,NA,None,#b23d84,#9dd585,#9f94ff
29102_1#225,GPS_NP_8180,147,16745,6040,10,1,14,38,82,16,81,99,21306,3750,NA,None,#3a7f2c,#b7d249,#4746a8
29102_1#249,GPS_NP_8181,106,2218,156,7,6,14,13,8,6,25,0,21332,8,NA,None,#9b4fa6,#9030b7,#8435bb
29102_1#270,GPS_NP_8182,10,1553,230,6,22,14,5,2,17,6,4,21354,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#292,GPS_NP_8183,10,1553,230,6,22,14,5,2,17,6,4,21376,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#313,GPS_NP_8184,10,1553,230,6,22,14,5,2,17,6,4,21400,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#14,GPS_NP_8185,784,16739,6354,1,21,14,8,21,5,6,283,21214,14898,NA,None,#3f8a57,#97d76d,#e66f00
29102_1#47,GPS_NP_8186,917,16767,16767,8,6,6,38,4,70,370,1203,21430,916,NA,None,#965600,#91c4f6,#ff43b0
29102_1#79,GPS_NP_8187,307,7670,5282,16,20,168,5,4,83,15,178,21465,9345,NA,None,#5b66d6,#6ddd85,#0d6109
28832_1#270,GPS_NP_8188,508,7660,7660,15,123,509,9,62,10,6,1183,21091,10405,NA,None,#399d85,#ffaf57,#60a2ce
29102_1#111,GPS_NP_8189,382,5833,4542,7,6,121,13,1,6,6,361,21184,62,NA,None,#3f7c31,#fb35a0,#50a100
29102_1#144,GPS_NP_8190,382,5833,4542,7,6,121,13,1,6,6,361,21219,62,NA,None,#3f7c31,#fb35a0,#50a100
29102_1#188,GPS_NP_8191,148,11001,9519,8,464,6,38,351,5,6,71,21265,873,NA,None,#e03873,#01c153,#619b00
29102_1#207,GPS_NP_8192,104,7631,6030,10,146,5,11,6,1,6,101,21286,6350,NA,None,#b23d84,#9dd585,#9f94ff
29102_1#228,GPS_NP_8193,57,6029,6029,1,20,8,5,29,1,43,378,21309,1391,NA,None,#ab5445,#e4511b,#02d170
29102_1#252,GPS_NP_8194,209,8164,8164,54,28,506,5,1,162,6,98,21336,4898,NA,None,#4bcfa7,#e3004d,#6eceff
29102_1#271,GPS_NP_8195,712,6208,6208,2,33,309,5,54,4,9,898,21355,18584,NA,None,#afd35f,#a5d480,#ff7acc
29102_1#295,GPS_NP_8196,11,6031,6031,16,3,168,5,2,12,6,105,21379,49,NA,None,#5d4dae,#c60048,#58b118
29102_1#316,GPS_NP_8197,375,7590,7559,7,112,17,112,302,171,6,114,21403,9505,NA,None,#558aec,#db29a8,#0063cc
29102_1#18,GPS_NP_8198,230,2754,2754,2,19,18,8,70,16,6,62,21256,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#51,GPS_NP_8199,51,7545,458,2,21,17,32,9,204,6,93,21435,749,NA,None,#65682a,#ffae16,#7f2a9a
29102_1#83,GPS_NP_8200,372,7679,7679,16,4,424,38,9,5,17,421,21470,9344,NA,None,#dc4355,#005792,#ff8fcd
29102_1#115,GPS_NP_8201,51,7545,458,2,21,17,32,9,204,6,93,21188,749,NA,None,#65682a,#ffae16,#7f2a9a
29102_1#148,GPS_NP_8202,372,7679,7679,16,4,424,38,9,5,17,421,21222,9344,NA,None,#dc4355,#005792,#ff8fcd
29102_1#191,GPS_NP_8203,51,7545,458,2,21,17,32,9,204,6,93,21268,749,NA,None,#65682a,#ffae16,#7f2a9a
29102_1#210,GPS_NP_8204,445,15712,15712,10,3,5,50,53,5,9,122,21290,4165,NA,None,#507f36,#45d8ec,#ff564a
29102_1#231,GPS_NP_8205,9,11041,63,2,21,14,5,36,12,2,1,21313,2,NA,None,#4c71e1,#d575ff,#fa77fa
29102_1#255,GPS_NP_8206,259,5009,5009,10,123,75,16,54,1,6,469,21339,390,NA,None,#5370bd,#1750a3,#e9b500
29102_1#274,GPS_NP_8207,9,11041,63,2,21,14,5,36,12,2,1,21358,2,NA,None,#4c71e1,#d575ff,#fa77fa
29102_1#298,GPS_NP_8208,120,5613,156,7,1,14,13,4,16,6,0,21382,62,NA,None,#7f7c46,#9030b7,#50a100
29102_1#319,GPS_NP_8209,5,4168,156,7,2,8,13,8,6,15,0,21406,8,NA,None,#9c34b3,#9030b7,#8435bb
29102_1#22,GPS_NP_8210,230,2754,2754,2,19,18,8,70,16,6,62,21300,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#55,GPS_NP_8211,37,6041,6041,7,1,14,62,1,63,6,140,21439,12,NA,None,#da3a83,#fb6ae9,#69df5d
29102_1#87,GPS_NP_8212,212,6202,6202,13,365,120,13,4,16,6,244,21474,9528,NA,None,#bf276c,#aa008e,#8b9500
29102_1#324,GPS_NP_8213,12,180,180,7,1,22,15,2,10,6,44,21412,117,NA,None,#8cc14b,#8ac621,#9bbe00
29102_1#192,GPS_NP_8214,61,5964,5964,6,1,31,230,1,1,7,413,21269,390,NA,None,#64dd58,#bd0032,#e9b500
29102_1#214,GPS_NP_8215,209,17057,8164,54,1006,506,5,1,162,6,98,21294,4898,NA,None,#4bcfa7,#e3004d,#6eceff
29102_1#238,GPS_NP_8216,84,12888,12888,2,1,18,5,41,83,6,265,21320,4,NA,None,#b5b53a,#d9c83a,#ff7bf9
29102_1#262,GPS_NP_8217,101,1078,156,7,6,14,8,8,6,10,0,21346,4909,NA,None,#6c94d6,#9030b7,#f07fff
29102_1#287,GPS_NP_8218,209,8164,8164,54,28,506,5,1,162,6,98,21370,4898,NA,None,#4bcfa7,#e3004d,#6eceff
29102_1#311,GPS_NP_8219,25,4209,4209,1,88,18,32,97,5,6,18,21398,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#10,GPS_NP_8220,230,2754,2754,2,19,18,8,70,16,6,62,21171,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#39,GPS_NP_8221,230,2754,2754,2,19,18,8,70,16,6,62,21422,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#72,GPS_NP_8222,230,2754,2754,2,19,18,8,70,16,6,62,21458,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#104,GPS_NP_8223,508,7660,7660,15,123,509,9,62,10,6,1183,21176,10405,NA,None,#399d85,#ffaf57,#60a2ce
29102_1#133,GPS_NP_8224,284,11777,7711,180,28,168,5,9,16,6,113,21208,9461,NA,None,#c44f4b,#a7a900,#9385ff
29102_1#171,GPS_NP_8225,616,10352,10352,8,613,6,10,15,70,2,1204,21247,6531,NA,None,#4483f2,#a73e00,#aa4200
29102_1#195,GPS_NP_8226,120,16746,156,7,1,8,13,4,16,6,0,21272,62,NA,None,#7f7c46,#9030b7,#50a100
29102_1#217,GPS_NP_8227,43,7664,7664,15,462,24,17,4,16,6,1155,21297,389,NA,None,#31957f,#01897c,#a7d55c
29102_1#241,GPS_NP_8228,222,16756,16756,13,20,9,11,4,269,17,1205,21324,3925,NA,None,#639dd3,#98bfff,#ffb64c
29102_1#265,GPS_NP_8229,230,16758,2754,2,19,11,8,70,16,6,62,21349,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#290,GPS_NP_8230,43,7664,7664,15,462,24,17,4,16,6,1155,21374,389,NA,None,#31957f,#01897c,#a7d55c
29102_1#314,GPS_NP_8231,230,16758,2754,2,19,11,8,70,16,6,62,21401,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#15,GPS_NP_8232,84,7526,3518,2,1,17,5,9,10,17,33,21224,4,NA,None,#b5b53a,#437fff,#ff7bf9
29102_1#44,GPS_NP_8233,25,8803,4209,1,88,18,11,97,5,6,18,21428,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#76,GPS_NP_8234,652,6042,5902,18,1,168,5,4,3,6,5,21462,16142,NA,None,#ee4d69,#c12cb1,#195f27
29102_1#108,GPS_NP_8235,652,6042,5902,18,1,168,5,4,3,6,5,21180,16142,NA,None,#ee4d69,#c12cb1,#195f27
29102_1#137,GPS_NP_8236,116,16736,5080,97,26,17,5,9,18,77,61,21212,2388,NA,None,#6361a1,#d970f8,#008517
29102_1#152,GPS_NP_8237,25,7522,4209,1,88,17,32,97,5,6,18,21227,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#177,GPS_NP_8238,11,5281,5281,8,26,422,10,2,16,6,207,21253,49,NA,None,#5d4dae,#e63a2e,#58b118
29102_1#201,GPS_NP_8239,43,3214,3214,10,14,6,17,4,38,6,68,21280,389,NA,None,#31957f,#00b466,#a7d55c
29102_1#223,GPS_NP_8240,25,7522,4209,1,88,17,32,97,5,6,18,21304,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#247,GPS_NP_8241,25,7522,4209,1,88,17,32,97,5,6,18,21330,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#272,GPS_NP_8242,101,14802,156,6,6,14,8,8,6,10,0,21356,4909,NA,None,#6c94d6,#9030b7,#f07fff
29102_1#296,GPS_NP_8243,43,3214,3214,10,14,6,17,4,38,6,68,21380,389,NA,None,#31957f,#00b466,#a7d55c
29102_1#320,GPS_NP_8244,32,3544,218,10,1,29,20,8,1,6,37,21408,96,NA,None,#8490db,#a01ca8,#00c659
29102_1#23,GPS_NP_8245,56,5068,5068,43,14,6,60,9,1,9,45,21311,763,NA,None,#da89ae,#b17aff,#2e8800
29102_1#52,GPS_NP_8246,481,9992,9992,296,19,630,12,2,16,6,422,21436,5299,NA,None,#aa81e6,#668500,#1e4fa3
29102_1#84,GPS_NP_8247,148,11001,9519,8,464,6,38,351,5,6,71,21471,873,NA,None,#e03873,#01c153,#619b00
29102_1#116,GPS_NP_8248,372,7679,7679,16,4,424,38,9,5,17,421,21189,9344,NA,None,#dc4355,#005792,#ff8fcd
29102_1#156,GPS_NP_8249,101,16741,156,7,6,406,8,8,6,10,0,21231,4909,NA,None,#6c94d6,#9030b7,#f07fff
29102_1#180,GPS_NP_8250,84,12888,12888,2,1,18,5,41,83,6,265,21257,4,NA,None,#b5b53a,#d9c83a,#ff7bf9
29102_1#202,GPS_NP_8251,148,11001,9519,8,464,6,38,351,5,6,71,21281,873,NA,None,#e03873,#01c153,#619b00
29102_1#24,GPS_NP_8252,148,11001,9519,8,464,6,38,351,5,6,71,21322,873,NA,None,#e03873,#01c153,#619b00
29102_1#49,GPS_NP_8253,10,1553,230,6,22,14,5,2,17,6,4,21432,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#226,GPS_NP_8254,60,448,448,8,11,71,5,2,27,2,79,21307,995,NA,None,#f93254,#2745c8,#9a25ae
29102_1#250,GPS_NP_8255,209,8164,8164,54,28,506,5,1,162,6,98,21334,4898,NA,None,#4bcfa7,#e3004d,#6eceff
29102_1#275,GPS_NP_8256,25,4209,4209,1,88,18,32,97,5,6,18,21359,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#299,GPS_NP_8257,209,8164,8164,54,28,506,5,1,162,6,98,21383,4898,NA,None,#4bcfa7,#e3004d,#6eceff
29102_1#323,GPS_NP_8258,148,11001,9519,8,464,6,38,351,5,6,71,21411,873,NA,None,#e03873,#01c153,#619b00
29102_1#27,GPS_NP_8259,225,4217,4217,16,1,17,11,4,10,17,282,21353,3991,NA,None,#b83536,#01bdbe,#bb82ff
29102_1#56,GPS_NP_8260,5,2464,156,7,6,8,13,4,6,17,0,21440,8,NA,None,#9c34b3,#9030b7,#8435bb
29102_1#88,GPS_NP_8261,225,4217,4217,16,1,17,11,4,10,17,282,21475,3991,NA,None,#b83536,#01bdbe,#bb82ff
29102_1#145,GPS_NP_8262,225,4217,4217,16,1,17,11,4,10,17,282,21220,3991,NA,None,#b83536,#01bdbe,#bb82ff
29102_1#120,GPS_NP_8263,382,5833,4542,7,6,121,13,1,6,6,361,21194,62,NA,None,#3f7c31,#fb35a0,#50a100
29102_1#159,GPS_NP_8264,382,5833,4542,7,6,121,13,1,6,6,361,21233,62,NA,None,#3f7c31,#fb35a0,#50a100
29102_1#183,GPS_NP_8265,170,16744,16744,43,79,17,5,4,5,6,1206,21260,2377,NA,None,#a73e51,#af4d00,#d1ca4f
29102_1#205,GPS_NP_8266,915,16749,16749,7,20,14,60,15,5,17,1207,21284,21704,NA,None,#724a13,#a5b1ff,#ff9d5b
29102_1#229,GPS_NP_8267,372,17060,5290,567,88,424,38,9,16,17,423,21310,9344,NA,None,#dc4355,#8fcba5,#ff8fcd
29102_1#253,GPS_NP_8268,230,2754,2754,2,19,18,8,70,16,6,62,21337,9312,NA,None,#536c31,#777bff,#b69f00
29102_1#278,GPS_NP_8269,25,7522,4209,1,88,17,32,97,5,6,18,21362,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#302,GPS_NP_8270,101,16760,156,7,6,5,8,8,6,10,0,21388,4909,NA,None,#6c94d6,#9030b7,#f07fff
29102_1#326,GPS_NP_8271,260,16763,8927,7,780,6,5,282,5,10,153,21414,5128,NA,None,#c6b13d,#f6bd4f,#ff54be
29102_1#31,GPS_NP_8272,260,16763,8927,7,780,6,5,282,5,10,153,21396,5128,NA,None,#c6b13d,#f6bd4f,#ff54be
29102_1#60,GPS_NP_8273,807,14564,14564,13,28,6,8,53,4,10,333,21445,5134,NA,None,#e838b2,#006e02,#a4d56b
29102_1#125,GPS_NP_8274,10,5034,230,12,22,5,19,2,17,6,4,21199,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#92,GPS_NP_8275,148,11001,9519,8,464,6,38,351,5,6,71,21480,873,NA,None,#e03873,#01c153,#619b00
29102_1#124,GPS_NP_8276,102,7672,7672,16,112,255,5,9,63,17,679,21198,5868,NA,None,#b34129,#5a8aff,#94d959
29102_1#162,GPS_NP_8277,10,1553,230,6,22,14,5,2,17,6,4,21237,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#186,GPS_NP_8278,86,10839,9438,2,1,9,5,54,5,9,84,21263,872,NA,None,#d1a63b,#83da77,#1f48bb
29102_1#208,GPS_NP_8279,25,4209,4209,1,88,18,32,97,5,6,18,21287,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#232,GPS_NP_8280,260,8927,8927,7,20,6,5,282,5,10,153,21314,5128,NA,None,#c6b13d,#f6bd4f,#ff54be
29102_1#256,GPS_NP_8281,11,5281,5281,8,26,422,10,2,16,6,207,21340,49,NA,None,#5d4dae,#e63a2e,#58b118
29102_1#281,GPS_NP_8282,25,4209,4209,1,88,18,32,97,5,6,18,21365,2616,NA,None,#8d439a,#ef5bda,#e88e00
29102_1#305,GPS_NP_8283,11,7600,193,8,26,1,10,2,10,1,15,21391,49,NA,None,#5d4dae,#0067ef,#58b118
29102_1#2,GPS_NP_8284,57,6029,6029,1,20,8,5,29,1,43,378,21277,1391,NA,None,#ab5445,#e4511b,#02d170
28832_1#231,GPS_NP_8285,284,11033,11033,180,20,6,38,9,16,6,411,21070,9461,NA,None,#c44f4b,#607500,#9385ff
29102_1#64,GPS_NP_8286,284,11033,11033,180,20,6,38,9,16,6,411,21449,9461,NA,None,#c44f4b,#607500,#9385ff
29102_1#169,GPS_NP_8287,284,11033,11033,180,20,6,38,9,16,6,411,21244,9461,NA,None,#c44f4b,#607500,#9385ff
29102_1#96,GPS_NP_8288,10,3135,230,5,22,9,19,2,17,6,4,21484,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#276,GPS_NP_9000,485,6332,5643,12,112,17,8,54,5,17,208,21360,9432,NA,None,#9349a2,#009740,#006a07
29102_1#297,GPS_NP_9001,479,11005,11005,5,112,508,60,1,5,6,648,21381,9322,NA,None,#6b51b2,#96058d,#ff7bde
29102_1#132,GPS_NP_9002,9,16735,63,2,112,14,10,36,12,17,1,21207,2,NA,None,#4c71e1,#d575ff,#fa77fa
29102_1#99,GPS_NP_9003,176,9491,9491,6,79,190,301,54,10,7,236,21487,863,NA,None,#e588a8,#7030b5,#2d59df
28832_1#312,GPS_NP_9004,43,7664,7664,15,462,24,17,4,16,6,1155,21110,389,NA,None,#31957f,#01897c,#a7d55c
29102_1#257,GPS_NP_9005,209,8164,8164,54,28,506,5,1,162,6,98,21341,4898,NA,None,#4bcfa7,#e3004d,#6eceff
29102_1#236,GPS_NP_9006,101,1078,156,7,6,14,8,8,6,10,0,21318,4909,NA,None,#6c94d6,#9030b7,#f07fff
29102_1#215,GPS_NP_9007,11,16751,6031,10,3,168,5,2,12,6,105,21295,49,NA,None,#5d4dae,#c60048,#58b118
29102_1#67,GPS_NP_9008,225,4217,4217,16,1,17,11,4,10,17,282,21452,3991,NA,None,#b83536,#01bdbe,#bb82ff
29102_1#193,GPS_NP_9009,196,6025,5902,8,1,168,5,4,3,6,5,21270,885,NA,None,#4d9f2b,#c12cb1,#fcb013
29102_1#172,GPS_NP_9010,260,8927,8927,7,20,6,5,282,5,10,153,21248,5128,NA,None,#c6b13d,#f6bd4f,#ff54be
29102_1#34,GPS_NP_9011,9,5285,63,2,386,14,5,36,12,17,1,21417,2,NA,None,#4c71e1,#d575ff,#fa77fa
29102_1#127,GPS_NP_9012,9,4532,63,2,21,14,5,36,1,17,1,21201,2,NA,None,#4c71e1,#d575ff,#fa77fa
29102_1#149,GPS_NP_9013,56,5068,5068,43,14,6,60,9,1,9,45,21223,763,NA,None,#da89ae,#b17aff,#2e8800
29102_1#134,GPS_NP_9014,10,8509,230,257,22,14,375,2,10,6,4,21209,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#1,GPS_NP_9015,2,303,217,10,19,9,5,4,1,7,11,21170,25,NA,None,#8da9ac,#8220a8,#4948cc
29102_1#304,GPS_NP_9016,236,16761,7573,6,4,6,11,1,1,6,424,21390,5180,NA,None,#838c48,#007337,#c79d00
29102_1#61,GPS_NP_9017,9,5285,63,2,386,14,5,36,12,17,1,21446,2,NA,None,#4c71e1,#d575ff,#fa77fa
28832_1#134,GPS_NP_9018,2,303,217,10,19,9,5,4,1,7,11,21021,25,NA,None,#8da9ac,#8220a8,#4948cc
29102_1#105,GPS_NP_9019,10,11052,230,5,19,9,19,2,17,6,4,21177,77,NA,None,#dbb532,#523bbb,#a8d539
29102_1#142,GPS_NP_9020,282,16738,16738,413,3,14,10,4,5,17,1208,21217,1443,NA,None,#955888,#b46100,#7b2ba1
29102_1#173,GPS_NP_9021,247,16742,7613,8,1,5,38,4,1,6,159,21249,916,NA,None,#70bc3d,#0090a2,#ff43b0
29102_1#36,GPS_NP_9022,9,5285,63,2,386,14,5,36,12,17,1,21419,2,NA,None,#4c71e1,#d575ff,#fa77fa
